id,address,email,name,phone_number,rating,website,city_id
60f80e39-f1b8-4d35-9c0e-1e2a5b67002d,42 Elm Street,lavilladesroses@gmail.com,La Villa des Roses,08 14030225,5,www.lavilladesroses.com,926dde46-faa6-49c1-ad82-c24d459ad7b7
60faa072-8c0f-4b81-a023-944b05a0b235,88 Northview Drive,lerivageémeraude@gmail.com,Le Rivage Émeraude,010 57487287,3,www.lerivageémeraude.com,0f9c43da-4f65-4481-b6fb-c319b34533a0
60fff007-3f1b-49bd-bfa0-c62d2311321e,27 Maple Court,lessablesd'argent@gmail.com,Les Sables d'Argent,07 89660296,2,www.lessablesd'argent.com,053cab0a-ef74-4709-836c-fe532d24bcb9
61001dd4-b14e-4986-9397-9556a8b3aba2,119 Riverside Avenue,thediamondplaza@gmail.com,The Diamond Plaza,07 73939406,3,www.thediamondplaza.com,fe7741a4-380c-454a-a95d-716ef9dee3c8
61039277-2d60-4e1c-9d4a-185e563c15ad,114 Forest Drive,shorelinesuites@gmail.com,Shoreline Suites,010 14764146,4,www.shorelinesuites.com,3e8c7ca1-2036-4b91-a30b-602ad8756738
6107cf84-a3c8-43aa-aeb2-0e7fbef36870,32 Main Avenue,theurbanescape@gmail.com,The Urban Escape,010 36445906,2,www.theurbanescape.com,7ead834d-9924-4ce7-8514-1be27ea87051
610bdbcd-ce99-4159-af17-53c44547257d,75 Hilltop Street,windyridgeresort@gmail.com,Windy Ridge Resort,09 97904184,4,www.windyridgeresort.com,c4328cb1-fb8c-49b8-97b8-5f3279b3a87e
611193ce-7ef9-4e7a-b704-148309c37542,93 Grand Avenue,sunsetpines@gmail.com,Sunset Pines,09 77796531,3,www.sunsetpines.com,fdb3def8-905d-4d5e-b1b5-904290f13d02
6123426c-8d6d-4063-b07e-ffffbd075641,85 Pine Street,orchidinn@gmail.com,Orchid Inn,08 23728106,2,www.orchidinn.com,0f48cfab-a6dc-41c9-a1ce-976715c9a7cf
6133aff4-793a-49c7-8426-aa514d89da6d,125 Cedarwood Drive,lespinsdorés@gmail.com,Les Pins Dorés,010 53107807,3,www.lespinsdorés.com,27d5559b-0a73-4eec-917b-faec7347ef9e
613d8c69-f847-442d-b4d8-ece05c532cce,84 Ocean Drive,lamaisonblanche@gmail.com,La Maison Blanche,09 16292571,5,www.lamaisonblanche.com,65c57850-072e-40e2-bfd3-eab0d0f12fa4
6146c5b6-5608-44e1-9f6f-9571127278c5,100 Oakwood Lane,mountainridgelodge@gmail.com,Mountain Ridge Lodge,09 82113514,4,www.mountainridgelodge.com,457ecf2f-0268-4c8b-a65a-df1e25089032
614cd098-2287-4aaa-9eb0-06e61d04b29d,149 Rue de la Grange-aux-Belles,hôteldescèdres@gmail.com,Hôtel des Cèdres,08 52073141,4,www.hôteldescèdres.com,7dbbfa68-c959-4a34-9196-db8e9c6ee149
615153c7-1539-4ca2-b926-9a9d95ec5008,135 Willowbrook Drive,gardenview@gmail.com,Garden View,06 30571330,1,www.gardenview.com,2a05025c-8cfa-4b48-99a7-d2112104cce0
615b54ec-bf3f-4898-a40e-440376c38e83,112 Birch Avenue,lesétoilesdulac@gmail.com,Les Étoiles du Lac,08 51203692,4,www.lesétoilesdulac.com,1d8349cc-9383-465d-9572-cb58e51dadeb
615fef5c-89ec-4e17-9f6d-9643e90fe9ac,105 Pinecrest Road,hôteldelaforêt@gmail.com,Hôtel de la Forêt,08 14233793,3,www.hôteldelaforêt.com,81228fa2-9d83-4575-80c8-d5cdc55f7c6c
61609fa0-1312-47d7-b457-5d2ed1593015,106 South Road,theenclave@gmail.com,The Enclave,09 68175413,3,www.theenclave.com,5de47fe4-cff0-41c8-b80e-5c8e5a00c448
6164cc4a-6dc1-4390-96a1-6d466db5414b,88 Avenue de Saxe,lessources@gmail.com,Les Sources,010 20012074,2,www.lessources.com,b1bfc98f-34a6-48b2-b498-93677073e463
6167d4ec-d0ab-4228-a807-1a51349c4ff6,30 Maplewood Drive,thelodgeatmaplehill@gmail.com,The Lodge at Maple Hill,07 77221316,4,www.thelodgeatmaplehill.com,de8db569-917c-4ad8-9c8a-689da7d57e22
6169e224-ace1-4a6d-a682-62c62250bcc9,58 Oak Ridge Road,lesalizés@gmail.com,Les Alizés,06 69487189,1,www.lesalizés.com,cb3cdbdd-2f5b-4f76-8c78-1fed3e6ee8c5
616a5381-fe8a-44b7-88ed-256f94a57c5c,131 Oak Hill Road,skylinetower@gmail.com,Skyline Tower,06 38219815,1,www.skylinetower.com,c2eb7d75-e1c8-4267-959d-6735571fa1aa
616cd144-b9f7-49b8-a0a3-85effa09471c,102 Edgewater Drive,lespinsdorés@gmail.com,Les Pins Dorés,07 62294423,1,www.lespinsdorés.com,2e67881e-7331-4656-858e-94113298f38a
616fe11c-cf81-44c7-b231-cd622ca4a28c,121 North Hill Drive,lepatiodesarts@gmail.com,Le Patio des Arts,09 30786005,3,www.lepatiodesarts.com,bba30ca2-2e47-4213-acdb-b6ea7627cce6
61743784-e1f6-41b4-a843-e91e0bd84330,140 Ocean Drive,willowsprings@gmail.com,Willow Springs,08 49325522,5,www.willowsprings.com,9916aba6-dc1f-4ab8-92a8-dff181154122
617d6484-6b67-4afc-8154-a9b707316bdd,64 Grandview Avenue,thelilyinn@gmail.com,The Lily Inn,07 60325103,5,www.thelilyinn.com,954f35c2-731d-4bb7-9117-098fc026c69f
61809546-ff68-4684-a492-cf2da73ded40,34 Meadow Lane,lamaisondelaforêt@gmail.com,La Maison de la Forêt,07 95658238,1,www.lamaisondelaforêt.com,a2f0db0b-ab40-4e5b-bbae-e0eb25a533ee
6181f04d-afd1-4c36-8a8b-40d4b3dca474,57 Pine Hill Road,hôteldescèdres@gmail.com,Hôtel des Cèdres,09 79743850,2,www.hôteldescèdres.com,34251ca9-b1aa-4ec8-aa9c-41b0c160a80c
618320fe-68c6-4bcc-8c1a-266a186ae4f6,130 Birch Road,oceanpines@gmail.com,Ocean Pines,07 77026967,2,www.oceanpines.com,7a2b4184-956f-40db-ac29-24b46855ee3d
61904cfa-f3ea-4302-9b64-a3f1644ddc54,89 Hilltop Road,lessourcescristallines@gmail.com,Les Sources Cristallines,09 17100858,2,www.lessourcescristallines.com,613a042d-2992-4ed6-8944-5949f50d57e4
6190a289-f214-4815-af1a-688d952e7258,82 East Lake Avenue,lechâteaud'azur@gmail.com,Le Château d'Azur,07 36525931,1,www.lechâteaud'azur.com,b40dffd1-6778-4c0e-bc1a-1b0ee30742b6
61942f92-9499-44dc-ad4c-a077516966f9,144 Maplewood Drive,lesétoilesdulac@gmail.com,Les Étoiles du Lac,06 42840919,3,www.lesétoilesdulac.com,2fac26de-0161-44fc-8736-2982a2150669
61970e65-df07-4fc7-9383-b37e5400d6b7,89 Main Road,sunshineinn@gmail.com,Sunshine Inn,06 19489902,2,www.sunshineinn.com,e053f6e1-059a-45a0-8a21-f21fca91baf8
61992a88-2b52-4030-9af0-999cd022b1eb,75 River Run,lacascade@gmail.com,La Cascade,06 47980811,5,www.lacascade.com,4de27190-50c4-4cf3-99d9-d8b1eb010086
61ab4e03-541e-49ad-8ca3-4fb9a44af10c,102 Boulevard Montparnasse,lesrivesdel'emeraude@gmail.com,Les Rives de l'Emeraude,09 86038799,3,www.lesrivesdel'emeraude.com,758c954c-00cd-4308-9726-2acd02e983ea
61b4a6d1-66b8-448d-9098-b65bec4d3e64,64 Grandview Avenue,l'étoilefilante@gmail.com,L'Étoile Filante,010 21372236,3,www.l'étoilefilante.com,eaf5aec5-664c-43ad-a43c-42e6c08b4143
61b79d58-420e-469a-ae46-48b2d52fade3,120 Fifth Avenue,theplatinum@gmail.com,The Platinum,09 56660908,2,www.theplatinum.com,2eb575df-6454-46ab-a201-2a14a32e4fdd
61b83010-4773-4f02-b03c-4a979af8f1e1,132 Oak Hill Road,laperledesalpes@gmail.com,La Perle des Alpes,08 22374762,5,www.laperledesalpes.com,dc3b8fbf-98b0-44bd-851d-61df31ce91dc
61b987e7-d7b0-44b0-bfe3-8363ee713c0d,133 Boulevard Ney,lesvaguesbleues@gmail.com,Les Vagues Bleues,09 24699917,4,www.lesvaguesbleues.com,b903a045-91e6-4bb7-a016-3e64d39ade78
61bd4f5f-e7bc-4ac9-93d7-09631e6be4be,96 Avenue de la Grande Armée,l'arc-en-ciel@gmail.com,L'Arc-en-Ciel,07 26070185,3,www.l'arc-en-ciel.com,99ea813c-b610-4848-9da9-950f4fd4793c
61beb7a1-ba88-41d1-89fb-09c001d205b1,114 Forest Drive,lesvaguesdorées@gmail.com,Les Vagues Dorées,08 50623320,3,www.lesvaguesdorées.com,88ad7f26-e3ad-411d-a88f-4d2e0b0926ee
61c40c1b-c86a-4d3e-ae9f-435435e7cea2,126 Westlake Drive,theplatinum@gmail.com,The Platinum,06 56871366,4,www.theplatinum.com,5d4d88e9-5fd2-4c6d-bfcc-ce57f434d8f2
61c5c61c-47eb-4ae9-9046-c0b841b21128,118 Riverside Street,thegardenia@gmail.com,The Gardenia,09 86844672,5,www.thegardenia.com,735907ed-78f0-4d4c-babe-8f350fee41a9
61c84b16-c2ef-4fa4-84a4-61e5d63ad9bf,47 Washington Avenue,l'évasion@gmail.com,L'Évasion,09 86803322,3,www.l'évasion.com,41f83b42-c35d-4ab9-b0b7-c30685ee0ba0
61c961e5-983b-4547-9dab-e6c707c8c3c2,127 North Avenue,l'escapadedusud@gmail.com,L'Escapade du Sud,08 89216849,2,www.l'escapadedusud.com,8f204cc3-f0c6-4f4b-92e2-d467d032f257
61d1bc70-7d81-47da-99ef-d8deae1b61e8,90 Spring Hill Drive,sunshineinn@gmail.com,Sunshine Inn,010 13162739,1,www.sunshineinn.com,bf868a70-2a3f-4d05-954f-9febc8c7e986
61d5ed4e-01f7-4eca-b355-b906c2227270,28 Rue de Vouillé,theorchidbay@gmail.com,The Orchid Bay,08 99186107,4,www.theorchidbay.com,b903a045-91e6-4bb7-a016-3e64d39ade78
61dc8ed0-003b-4369-9108-4e877dcca2e9,64 West End Avenue,goldensandsresort@gmail.com,Golden Sands Resort,06 21450421,4,www.goldensandsresort.com,138c5515-3305-4253-a5d6-444d8cf73422
61e0f0e4-a88a-47c7-837c-1d9936d9db55,30 Maplewood Drive,lakeviewretreat@gmail.com,Lakeview Retreat,010 94399134,4,www.lakeviewretreat.com,fba7e6a8-2dab-4ca0-a356-7cabf30235c6
61e53b5e-19ed-4688-a7d0-d831c63da23c,117 Forest Lane,lavilladesroses@gmail.com,La Villa des Roses,06 58028147,3,www.lavilladesroses.com,234acc2a-a497-40f8-b967-8342569d13dd
61eaaa48-9788-4a40-949b-a128f41d667d,101 Skyline Drive,thebelltower@gmail.com,The Bell Tower,07 97613374,5,www.thebelltower.com,45733926-db3a-40fd-a854-e6341244b21d
61f284c2-104b-4680-aae6-5907fb86565d,143 Birchwood Drive,l'arc-en-ciel@gmail.com,L'Arc-en-Ciel,09 10862360,1,www.l'arc-en-ciel.com,1b6f82df-48e1-43ba-98e1-004b537f8434
61f3b161-8abb-4c6d-b029-141645b3f4b5,119 Willow Avenue,emeraldbay@gmail.com,Emerald Bay,08 58308909,4,www.emeraldbay.com,c3b4ee09-61a4-44dd-8a5c-6de7c4309b0b
61f5dfd9-7959-4288-882c-8e9d1c0f1b5e,69 Willow Lane,thecliffside@gmail.com,The Cliffside,08 56245666,1,www.thecliffside.com,2110281d-59fe-4295-9044-5aa3b5e732b7
6204098e-47ae-4d59-9cbd-0012d3d0d530,105 Riverwalk Drive,sunsetbayresort@gmail.com,Sunset Bay Resort,09 63010232,1,www.sunsetbayresort.com,c0c1d4fd-3c0c-4bb4-82c5-40b3eb266cfb
6208fc22-fdd7-464b-9bcc-fe07aa8861c8,29 Elmwood Drive,l'escapadedusud@gmail.com,L'Escapade du Sud,010 72790492,2,www.l'escapadedusud.com,d22ab9b5-5ab3-4ed0-a025-e7e7931f2f4c
620a1630-e114-4801-af58-0f8a042e85d9,38 Forest Avenue,sunsetbeach@gmail.com,Sunset Beach,06 75855385,1,www.sunsetbeach.com,2f1a3d61-edb1-49f3-b39e-65c80a0632e1
621476ed-5c12-4725-9434-bbc3ef82c3c0,53 Grandview Drive,lesrivesdubonheur@gmail.com,Les Rives du Bonheur,08 89685934,3,www.lesrivesdubonheur.com,b8077302-f767-4f03-907c-6a8a79739009
62162ef8-a499-467e-baec-b9daae289339,43 Pine Avenue,thebelmont@gmail.com,The Belmont,09 92168064,1,www.thebelmont.com,1ae1b59b-86f5-4d04-8b0a-aaca7ca94dd5
62173d29-9433-49a2-9382-5ba204387bd2,102 Oak Drive,lebelvédère@gmail.com,Le Belvédère,09 76602958,1,www.lebelvédère.com,1d8f5692-0788-419d-b84f-4a7d755ebeba
6219847f-0aa5-4df3-93a1-2d71269ceab7,93 Grand Avenue,mapleleafinn@gmail.com,Maple Leaf Inn,09 39974449,1,www.mapleleafinn.com,b44824af-4536-42ac-86fa-4085dd98e5a0
621d9379-36e9-427c-8688-5398a6ccb536,130 Ridge Road,forestpinesresort@gmail.com,Forest Pines Resort,08 59077888,5,www.forestpinesresort.com,8ab85be0-9807-47ca-827e-be6949b70835
621dfb84-78fd-42ab-b347-278b3ff1aeec,69 Brook Road,theaurora@gmail.com,The Aurora,07 47111115,2,www.theaurora.com,1b697674-36bf-4db6-9f45-28c6908dc0fc
6226686e-0ab9-4713-93ab-c58a1d4ca408,32 Avenue Trudaine,labrisemarine@gmail.com,La Brise Marine,07 82172540,1,www.labrisemarine.com,c20af414-755b-4302-ba94-73afb423140a
62289e1b-ec75-49a7-a8ac-bd83ca286dbb,146 Willow Avenue,lesrivesduciel@gmail.com,Les Rives du Ciel,08 13122868,2,www.lesrivesduciel.com,584da9bd-0c46-4450-a155-df8328e9f085
622a42ef-080a-43f9-98f3-7efceeb92872,77 Maplewood Lane,horizonvista@gmail.com,Horizon Vista,010 15779814,5,www.horizonvista.com,de5de36d-de30-4bf6-836a-951763d1eea3
6231b4ac-c9b3-486e-b43a-2409f793a670,91 Pine Ridge Drive,l'orchidée@gmail.com,L'Orchidée,09 96276571,5,www.l'orchidée.com,51cf6fc1-9700-4766-a7cc-a77471dc4b5d
6231e913-91df-4dc2-b2b1-ddabb2a35c05,143 Birchwood Drive,themeadows@gmail.com,The Meadows,07 24050443,3,www.themeadows.com,52307cdd-b9e1-4f63-9eea-f0f92abb83ec
62379e2d-ef20-4a0d-a6aa-c433e6032288,120 Greenfield Avenue,silverlakehotel@gmail.com,Silver Lake Hotel,06 23895733,2,www.silverlakehotel.com,bd04c92f-0f14-440b-bc50-ebdd4526c454
623e4e7d-1e6f-4905-9a2c-c01048d0ada4,106 South Road,themonarch@gmail.com,The Monarch,07 84109312,2,www.themonarch.com,7197da98-45ec-4ef2-842e-3788fab220ec
6252b119-1710-4943-88e8-4ceecc2d56e2,47 Washington Avenue,mountainridgelodge@gmail.com,Mountain Ridge Lodge,010 59343356,5,www.mountainridgelodge.com,38755c2c-2ed7-4281-a7c7-34c948249ef5
6255a204-d4bb-44d0-a8f3-0521fdd9a4ae,65 Pine Street,crownjewelsuites@gmail.com,Crown Jewel Suites,06 97619298,5,www.crownjewelsuites.com,3e403f63-8d6e-450c-b035-e37294fb4c10
6256fa96-dd80-47d2-8f55-65f700585e2c,58 Country Club Road,themajestic@gmail.com,The Majestic,010 70033810,3,www.themajestic.com,c6beaf1c-4a45-4526-90c1-e76c43895f95
6258dcc6-880e-4174-8e63-f847eb4c01d8,90 Seaview Avenue,lavilladesroses@gmail.com,La Villa des Roses,07 56193319,3,www.lavilladesroses.com,549ebbb3-29e0-4e3c-8933-c97e1137feb9
6264422d-d56a-4393-958a-9f5f865a324a,29 Meadow View Drive,theroyalgarden@gmail.com,The Royal Garden,09 21249174,5,www.theroyalgarden.com,f7c194a8-8698-4bf0-9fa7-6e3297d4c48b
627ada0c-fb59-43c5-8a09-6485dfec82b5,60 Maple Ridge Drive,lesvallées@gmail.com,Les Vallées,08 24369568,2,www.lesvallées.com,8e0429ab-1fc7-401e-a605-529c39aabe8d
627be09d-bbb3-46c8-a9c3-8c876e467f29,58 Country Club Road,lechâteaud'azur@gmail.com,Le Château d'Azur,08 18070846,2,www.lechâteaud'azur.com,20595d12-62b1-4c26-abdc-6ad216940e2a
62892262-592e-41e3-b4d8-4b44502012f0,135 Willowbrook Drive,l'oréedubois@gmail.com,L'Orée du Bois,08 75836982,3,www.l'oréedubois.com,b004433c-9bf5-42ef-a36d-8e2b321491dc
6293e21d-fa5c-419d-800f-cf37762ebbc5,135 Oak Lane,starlightinn@gmail.com,Starlight Inn,09 24423673,1,www.starlightinn.com,3424ec4f-4498-4c09-9576-2f50b02e84b6
629ad96f-0121-4cac-9e58-b50a4d8d55ce,63 Rue de Bercy,lamaisondel'atlantique@gmail.com,La Maison de l'Atlantique,09 87994191,1,www.lamaisondel'atlantique.com,34b2d44e-7bec-4453-9fab-227d85e96636
62bd76a9-d2bb-4486-908a-8ef13df24546,99 Maple Drive,thefountaininn@gmail.com,The Fountain Inn,07 58657024,5,www.thefountaininn.com,b48db7e8-02ae-42ef-b3a5-55ae9d43b376
62c5b935-31e0-4bd2-a6fe-c86c0340a08c,74 School Street,coralsands@gmail.com,Coral Sands,07 32170569,4,www.coralsands.com,c1a0b030-a971-4fa0-a476-b5f7dd291487
62c84d77-54b8-4f5e-8c29-4e5f139878b7,30 Rue Saint-Charles,lamaisondel'atlantique@gmail.com,La Maison de l'Atlantique,010 49908403,4,www.lamaisondel'atlantique.com,5f62da95-2fbf-40e5-934b-a278de45e6b2
62cacb7b-aeac-43a5-ad44-eba4f82463a9,132 Oak Hill Road,thewildflower@gmail.com,The Wildflower,07 35270460,1,www.thewildflower.com,db96fe00-d86d-42e3-9de6-9720472c80d4
62cb5239-ce32-464e-83f1-ccafb5e409ef,117 Forest Lane,leshautsplateaux@gmail.com,Les Hauts Plateaux,010 52568262,3,www.leshautsplateaux.com,b269a397-22c4-4505-9223-de4b65180d42
62cc30c7-b36e-4d0e-b045-cd08810d1ffe,102 Edgewater Drive,lerefletd'émeraude@gmail.com,Le Reflet d'Émeraude,08 33109399,2,www.lerefletd'émeraude.com,5c7d54a8-15f6-412f-b0c9-2c03b64a9335
62d217ea-9010-401d-8edc-9662d7d6cf4b,130 Ridge Road,skylinetower@gmail.com,Skyline Tower,09 43984874,1,www.skylinetower.com,fa90ffed-8da2-4c64-8a46-2f8422273978
62d3a321-564b-4ad3-a63a-49f2c2848b3a,107 Maplewood Drive,lesétoilesd'or@gmail.com,Les Étoiles d'Or,09 44003111,3,www.lesétoilesd'or.com,4209ba70-2f13-41eb-a141-baa43ffeb3c0
62d91ae8-364c-4d1d-8c5d-d1507d0674fd,133 Boulevard de Clichy,silverlakehotel@gmail.com,Silver Lake Hotel,06 16045011,1,www.silverlakehotel.com,68feb7bf-ebb0-445f-85c1-c357aceb1a1a
62dc52ae-c201-48a3-b14c-4af9188beda7,109 Brookside Drive,lejardinsecret@gmail.com,Le Jardin Secret,010 19997676,5,www.lejardinsecret.com,a7c82b75-2f51-46d0-9a6f-0bc187317498
62df55cf-83e9-45a1-833b-926a7fd7475e,142 Lake Road,themarblearch@gmail.com,The Marble Arch,07 83381252,2,www.themarblearch.com,a3f92fed-4350-4a99-90ae-b89033680f0d
62dfa773-b422-4f74-9811-ad11d1f5e390,150 High Street,oceanviewinn@gmail.com,Oceanview Inn,010 31422483,5,www.oceanviewinn.com,5e27295d-8a45-458e-a32d-fa6877297365
62e66588-78cc-4a30-a3ca-1098f07eedee,65 Pine Street,theoceanview@gmail.com,The Ocean View,06 11604684,4,www.theoceanview.com,3dfdd359-6853-4358-9430-3d65cd601a1f
62eace70-74d8-4a64-ab28-2c27264b971c,77 Ocean Boulevard,bluelagoonresort@gmail.com,Blue Lagoon Resort,06 31108991,1,www.bluelagoonresort.com,dd5d4ccf-2b4f-4af8-a68f-21b592c11332
62edf1c6-e0de-41ac-922a-e464dbfe04fb,85 Northside Drive,silversands@gmail.com,Silver Sands,07 99477553,2,www.silversands.com,d972c54f-045c-4d4e-be1e-78db63cdefe7
62eec9d3-2186-4ee5-93e7-b90468fe5bc2,84 Ocean Drive,thefountaininn@gmail.com,The Fountain Inn,06 96733769,5,www.thefountaininn.com,d5877235-63d4-41b0-9842-802b794ca512
62f3ec5d-4d7f-4b30-8a01-5acdaa06b7be,44 Parkside Avenue,thespring@gmail.com,The Spring,08 35312793,1,www.thespring.com,bba30ca2-2e47-4213-acdb-b6ea7627cce6
62f7ae3d-1b9d-494c-9500-93420a901a1f,80 Cedar Avenue,vistapoint@gmail.com,Vista Point,010 98047443,1,www.vistapoint.com,4c64d194-c506-4e6d-bc9e-fce692cafa00
62fadf59-61f8-4eee-9327-3970f295b114,106 Highland Street,lavalléeverte@gmail.com,La Vallée Verte,08 11374100,5,www.lavalléeverte.com,a71aca01-95e0-4f92-9a17-c4ce90d6ff5e
62fc8b77-074f-485f-83f3-1da8f43bdb09,57 Washington Street,mapleleafinn@gmail.com,Maple Leaf Inn,07 68201976,4,www.mapleleafinn.com,bdaef652-cbc0-4aec-a05a-2cde507d5d8d
630afe3e-52ac-4d45-baa1-93045ad12e94,117 Forest Lane,leshorizonsbleus@gmail.com,Les Horizons Bleus,08 91406502,1,www.leshorizonsbleus.com,57602829-4ec6-43e2-add2-3a683e83d8ff
631353a9-50d5-43d9-a6e7-361492e3780f,67 Sunset Lane,l'étoilefilante@gmail.com,L'Étoile Filante,08 19357783,4,www.l'étoilefilante.com,3d50db9a-65e8-4b5a-9741-266fbffca8d3
63154b38-8374-44c2-a89b-ce7533b89957,103 Main Street,laplageenchantée@gmail.com,La Plage Enchantée,07 93300888,1,www.laplageenchantée.com,35f38a45-c257-4eba-93d6-4d1d8d0344f4
63183d6d-99a9-4aa1-9508-678706a44094,60 Ocean View Avenue,thevintage@gmail.com,The Vintage,08 97641684,1,www.thevintage.com,b216e71c-1e91-4763-a54b-02fd1877989e
632492b2-5b33-4e10-a2b2-baff23079751,103 Main Street,gardenview@gmail.com,Garden View,09 80106711,3,www.gardenview.com,357f3b63-2831-491b-b7a0-39aa62d8b3dc
6324a250-d28c-47cd-b8d5-f21792a72aff,114 Forest Drive,lesalizés@gmail.com,Les Alizés,010 36416006,2,www.lesalizés.com,1401376f-9aea-462b-b2cf-6b4d5d0d48d9
632c317e-a2d9-4819-b5b4-709f296c8cba,82 Rue des Archives,oceanpines@gmail.com,Ocean Pines,09 43194989,4,www.oceanpines.com,76c5d193-2aac-43ea-a737-2a56eeacc558
632daeb7-dfdc-4b65-afbd-d0c19093225a,143 Birchwood Drive,thespring@gmail.com,The Spring,07 91553016,4,www.thespring.com,9b654f07-9640-4667-9b4e-c631d99aeba3
6332f75e-cc85-42b7-b15d-1153ab50d7bf,57 Washington Street,legrandpalais@gmail.com,Le Grand Palais,010 80894825,3,www.legrandpalais.com,8700aa21-ee38-49b8-b590-987ad9018fd6
633c310e-ef21-49e1-b4a0-e3be6584b6e4,73 Old Mill Road,lesvoilesdejade@gmail.com,Les Voiles de Jade,08 39880074,5,www.lesvoilesdejade.com,f6bc3d27-2287-4400-b66b-f64eb41205cb
633dcd29-5ec5-47df-8e1c-e158b2f52d45,54 Rue de Meudon,goldensandsresort@gmail.com,Golden Sands Resort,09 84488991,1,www.goldensandsresort.com,3e794708-fe43-453a-b098-7d72694cef27
63496e87-c746-40e2-8b17-35f827305b41,91 Pine Ridge Drive,theoceanpearl@gmail.com,The Ocean Pearl,06 39023718,3,www.theoceanpearl.com,379ea60b-02ac-41b0-881f-e97f15f636a3
634ea8ee-9989-4c13-926c-a26087bb6abe,136 Cedar Lane,lerivage@gmail.com,Le Rivage,010 69595842,4,www.lerivage.com,9966540a-0b6d-4a9e-87ef-dc214fc1be50
6351cd95-2f6c-4164-b393-bd66b036bb37,83 Broadway,silversands@gmail.com,Silver Sands,010 51415210,2,www.silversands.com,7e3d78b5-8ca1-4106-aa25-bc7ac555d983
6352d9b7-7e69-4bb8-ae16-3de41d300546,53 Avenue Simon Bolivar,lesvoilesdejade@gmail.com,Les Voiles de Jade,07 79987031,2,www.lesvoilesdejade.com,4fe3ad01-8c76-4a7f-9ca5-58fd0501ac15
63662670-fcf1-465b-9619-ff2a99118218,102 Oak Drive,l'éden@gmail.com,L'Éden,010 45837578,1,www.l'éden.com,c78c51b8-9227-42fe-9d07-0564106ba5f3
636a67c5-68b6-4c8c-8581-49496791f5b0,120 Fifth Avenue,azurewatersinn@gmail.com,Azure Waters Inn,08 12485745,3,www.azurewatersinn.com,20fed46e-6278-4fc7-9a27-d697f2157265
636c45ba-f0a4-4c1e-84f8-ff4b6de1cf01,150 Oak Avenue,tranquilbay@gmail.com,Tranquil Bay,08 92411428,2,www.tranquilbay.com,6cc6f5fc-0df8-4a25-9c28-2ad3182307c4
636d2a2e-3acd-4c0a-abdb-0e0c97484e52,55 Northbrook Lane,thealpinelodge@gmail.com,The Alpine Lodge,06 49147708,5,www.thealpinelodge.com,01c7216d-fbd5-4061-acde-5cc81bea2a19
636f34a0-93b6-459c-a7e4-af64898dde2f,77 Maplewood Lane,lesîlesdorées@gmail.com,Les Îles Dorées,09 52402545,4,www.lesîlesdorées.com,8df1d099-91a9-4b1a-9e1d-5c4c6fcf4627
63716b9c-df0a-4325-bac3-fada66dd0825,35 Hillcrest Road,lesjardinssuspendus@gmail.com,Les Jardins Suspendus,010 46265846,5,www.lesjardinssuspendus.com,2f789208-6fe8-4c6e-835c-9745913d8392
63734bcb-1d00-43b8-ad16-4fc480321e2e,73 Old Mill Road,lesrivesdel'emeraude@gmail.com,Les Rives de l'Emeraude,06 72246413,1,www.lesrivesdel'emeraude.com,bd04c92f-0f14-440b-bc50-ebdd4526c454
637441fb-35ac-45fd-a944-964b1abc62fc,146 Willow Avenue,theaurora@gmail.com,The Aurora,09 20801097,1,www.theaurora.com,cc6810ef-3f17-48b4-be6b-b8a2fabfda6c
638d6b0d-fed0-41bd-965a-2130db4ccbd0,69 Stonebrook Lane,thepearllodge@gmail.com,The Pearl Lodge,08 33071445,1,www.thepearllodge.com,2479c441-27d1-48fe-bf38-34ec7a847cca
638e2310-e3a7-4b02-a8f3-b0ff77f8754a,23 Valley Road,lamaisondelaforêt@gmail.com,La Maison de la Forêt,09 52525356,5,www.lamaisondelaforêt.com,65e37cf8-4597-4e3f-8703-2fbe2bbf4ba4
6390a9e1-183b-4edd-be37-47adc94052c9,84 Ocean Drive,laclédeschamps@gmail.com,La Clé des Champs,06 18564583,5,www.laclédeschamps.com,65a17874-7a4e-477e-bc34-a8c6c64e3c01
639fc19d-aa5c-433a-bc7a-0b2f8f5737cc,79 Cherry Lane,lechâteaudescollines@gmail.com,Le Château des Collines,08 55263218,3,www.lechâteaudescollines.com,7552b228-7d13-463e-b27e-245b43fb106f
63a1c533-a798-4cf7-b57a-a5024ede98fa,81 Ocean Drive,thebluehorizon@gmail.com,The Blue Horizon,07 32475289,4,www.thebluehorizon.com,140d6e0a-d4da-43c6-bb26-618eddeba703
63a441a9-4492-4517-a085-16806d080e76,37 Rue du Louvre,hôtelduparccentral@gmail.com,Hôtel du Parc Central,010 60442043,3,www.hôtelduparccentral.com,03720198-3e7b-4632-8c37-22fca4fd9ef7
63a70941-733c-4d16-b8ee-fe98a07d660f,65 Pine Street,sunshineinn@gmail.com,Sunshine Inn,08 97858691,3,www.sunshineinn.com,b1466afd-59da-4ed4-80f3-8507a7096b96
63aea2eb-6c00-4d22-a591-30dbc9c18f96,107 Pine Lane,sunflowerinn@gmail.com,Sunflower Inn,09 91460285,2,www.sunflowerinn.com,24e3f179-b95a-4993-8771-de5e73795f03
63b22535-d0f6-446b-9c01-06d0249f1b8b,53 Grandview Drive,lacascade@gmail.com,La Cascade,010 83006623,4,www.lacascade.com,cc680794-843c-48ea-87c6-22d49ce687cf
