id,code,icao,name,aircraft_id
840bbc19-7c0f-4dfb-8398-dadaca65a92a,,CWG,Wing Aviation,786769aa-0be0-4a8b-a156-7c8173b7115d
8459f86b-674b-4bb4-a067-94b468f2005e,,KTU,Korea National University of Transportation,92317668-392c-458d-94a3-ed8884b931ce
846bcb51-09a3-4a7b-855f-734674cae6c8,,CTG,Canada - Coast Guard,fa0e86e2-0f72-4732-b836-d6e783ab5b12
84af961d-9786-4753-8622-9a0b9c2ccd5d,,WAE,Western Air Express,8490dd6f-82da-42e3-a283-d45b9c929093
84cdea60-c31f-4e77-9be1-55993f14d445,,KRU,Karun Airlines,ca7e7b55-33df-48bc-805a-37027da27334
852202fa-fc01-41d3-b7a5-37c8053c1aed,PW,PRF,Precision Air,a0cfe6c9-e2b5-4b12-b42e-e00af74f4abf
854d7b6b-2b7e-4ca1-a23c-ccde5f4b5249,7B,BBL,BBN Airlines Indonesia,0c730dd2-fd3a-4fb5-bcf2-c09f197532cc
85542678-8a35-4d57-ba1b-22146fc9d513,,TSS,Tri-State Aero,a344d354-999e-471c-8847-6ff9543f167c
8582e17a-60c8-43f4-9ce2-94681655e082,A0,EFW,BA Euroflyer,33947f2a-dc5d-44ef-834b-63dd3c02e618
85ad9d35-f9af-431b-a93b-a15dab1922e2,,WSP,VeriJet,45576e2d-59b4-40f6-8346-362caebefa0c
85aedd85-cc65-4c90-89df-755b4c128d3b,,ROK,Red Rock Flight School,c2a27bb1-1825-4901-b6a3-8eee9ed6d292
85cd0a9a-3df2-448f-8ab7-942c1b0b92d3,,OAN,NATO,d292de82-6ae2-4d34-8ab3-5de0d1ca20cb
85d64279-8226-481f-9579-7465783b22a3,,KGZ,Sky Fru,0c730dd2-fd3a-4fb5-bcf2-c09f197532cc
85e395ce-a17c-4fb9-afdd-351741f438c5,,ORT,Ortac,479f2825-4990-4e34-91d8-7f6366185c08
85ed69b6-7d1c-45f5-805c-db5f37192951,,TXC,Transaviaexport Airlines,9268a125-613d-42c5-82b3-9bbca00f3324
8600c5bb-e53a-4756-9a89-b3ea5cb7797b,,MSY,Massey University School of Aviation,5537ccfb-0377-4acc-aa7b-5a5584aa1b49
86576f5d-65fa-47a8-9c6b-1ee5ffcc200e,,TFF,Talon Air,9268a125-613d-42c5-82b3-9bbca00f3324
865d5c36-deb0-4e57-a8f8-6729e23ae4cd,,CAZ,Cat Aviation,afdd12e8-2a59-4389-8741-3a7366506719
86717f87-7b05-4978-9d08-afe4b013fb91,,OZW,Virgin Australia Regional,a344d354-999e-471c-8847-6ff9543f167c
8671bb1c-d5c2-4e02-bd20-79ec5d2ed004,,CXK,ATP Flight School,9dc4ba5f-af78-43b6-ac08-9e3f6e84ea1b
86765830-5915-4b54-bd19-84187a3907c3,,AJG,Atlantic Jets,92317668-392c-458d-94a3-ed8884b931ce
869a2da2-43dc-4db5-9738-565eb093ea23,,TGA,Taiga Air,b92d5273-e5f4-4cae-9749-c2736a812bcf
86a088de-5d5c-4466-8e7d-28987a0e6732,VP,VQI,FlyMe,b9506819-369e-4f17-9305-2abec0cffb5f
86aa8ac1-7ccc-4756-a23c-5813a6e0f14e,,MBR,Brazil - Navy,7a82e98c-21de-47fa-9cf3-a64354477064
86b561ce-c0f5-426f-85c7-8aff2d60cd61,W5,IRM,Mahan Air,bfe7598b-598a-49c0-8afc-95f13e3aae90
87141794-c0e5-4388-b6c9-c9418c849b0d,LH,DLH,Lufthansa,d292de82-6ae2-4d34-8ab3-5de0d1ca20cb
8729ac6f-45cf-4280-a8f1-4265767121a8,,HYP,Hyperion Aviation,cc064b7d-3089-4c69-b2f5-b47cf83ac4a4
87301237-fe88-4583-9857-db0fa595bdbb,,MEK,Med-Trans,5f1cf5a0-a12c-4e71-a2e4-364ea018f13a
8735191a-6387-4820-95ef-c1dfe73d45ec,,POL,Sweden - Police,64e5cee1-96a0-4b1f-9f15-fd8f29fe491f
87547281-4154-4459-a3dc-3f8fbb75da14,,SYW,Star Fly Wings,ad11a97d-9743-43be-9ed5-76e97eff93a3
8781a489-4183-45d8-9b2a-1c8e65d9c8b4,DH,DTS,Douniah Airlines,ce8a2b6d-b0fd-4a46-b231-8a96e39dfef5
879d9b21-0984-4e0a-97a7-32ebe639c3d8,ON,RON,Nauru Airlines,e3996312-9e3c-428f-ab84-68d8128354ca
87a27416-e0ea-4cac-8681-523605251613,,LFA,L3Harris Airline Academy,fd7a9229-c8bc-4bff-9a58-40c780f35a7f
87bdb214-2c08-4fbf-910a-a047886b7786,,MVE,Move,c67908b8-cc77-4610-8452-a790dcd76c35
87c21fb1-9f41-46a8-9171-cdf59013d0ab,,CAT,Copenhagen Airtaxi,fd7a9229-c8bc-4bff-9a58-40c780f35a7f
87c275e0-166b-4584-bed3-e5687d01b59e,ZP,AZQ,Silk Way Airlines,7a9f5283-9df2-4c23-a512-032f694a1010
87ce74d9-db23-4dd6-9a22-5db564ff8199,,SET,Solenta Aviation,e3d079b5-e80c-4d2f-bfbb-b8e3f9e5c632
87d35121-18f7-40aa-960b-a58c910edd0f,,EFC,Emirates Flight Training Academy,e9440fd1-1056-4252-afc6-0b185042190a
87e60fbc-4024-409b-b9e3-4bb36a1cd428,,FEI,Eagle Air Iceland,45576e2d-59b4-40f6-8346-362caebefa0c
87ed3ca0-fe6d-49c7-90e6-10367135aa0d,TO,TVF,Transavia France,6afc6d70-2dfc-4a00-bf88-9939c0b5e481
8823c5d9-3733-48b5-bb0e-558611332138,WS,WJA,WestJet,43001143-6340-435a-b903-7efb8a27f1a9
884a2445-0423-4ecb-a1ea-6094e7c1a2eb,OK,CSA,Czech Airlines,eac44a30-be6b-4656-8ab7-b3491d50f865
88719e6a-a705-4adb-97d7-c5221b029fad,,TCF,Florida Tech College of Aeronautics,7b9d1131-6f7b-4930-9403-d1cdd2a3bd54
88967451-1b9c-4d94-b6a6-6302e6cc7e6f,,PJJ,Paradox Jets,9268a125-613d-42c5-82b3-9bbca00f3324
88a8d9e9-0269-46df-af30-80aec8c1e139,,SWP,Star Work Sky,9dc4ba5f-af78-43b6-ac08-9e3f6e84ea1b
88e7c27e-37be-45ba-b8f7-7764a184cb43,,LIF,Air Methods,7b9d1131-6f7b-4930-9403-d1cdd2a3bd54
8988c8b2-1039-4688-a466-7d4ced5f047b,4K,SMK,Freedom Airline Express,6d82e450-ea5f-49bf-92c8-f1cae6aaba34
89996b5a-4b17-41e3-b811-7ecc76146c93,,SUZ,Zeusch Aviation,6cec703b-e051-40b6-9252-a461f60a68d2
89b53d27-ff28-4524-b9c9-cd8694009d59,,XCN,United States - US Forest Service,bf6eb564-8fe1-44bf-900c-1a9c920708da
89d6f00d-c963-4b72-a66e-7068dc816f84,,GCI,Italy - Coast Guard,bf6eb564-8fe1-44bf-900c-1a9c920708da
89e86fae-3ecc-4b84-90f0-dbe8e1af7828,8G,DTL,Aero Dili,ad11a97d-9743-43be-9ed5-76e97eff93a3
89f3042d-1bf1-42b6-add4-544995d77883,9L,TOW,AirTanker,cc064b7d-3089-4c69-b2f5-b47cf83ac4a4
89f8aac4-3080-48d5-a7e0-5a1b7752b869,9K,KAP,Cape Air,479f2825-4990-4e34-91d8-7f6366185c08
89fd79b0-d39b-43c2-b92f-4c588506600d,Y2,CEY,Air Century,9dc4ba5f-af78-43b6-ac08-9e3f6e84ea1b
8a12018b-4ac1-4915-aeca-576995c6b40a,,TTE,AvCenter,d7b36060-5b05-460b-9d20-324dd343e05d
8a6b8c10-4bff-47d7-b12d-848fbbe5e102,WD,MWM,Modern Logistics,bf6eb564-8fe1-44bf-900c-1a9c920708da
8a8ca3dc-47ad-44ea-9acc-a1de4c1f567d,,YEL,Summit Aviation,51d24f4d-a2a4-4d58-ab49-09beff495f79
8aab7273-8245-421d-9175-8f1388a39e87,ZQ,GER,German Airways,c2a27bb1-1825-4901-b6a3-8eee9ed6d292
8ab7eeb5-5f3d-44df-9839-7d64f92505f1,WN,SWA,Southwest Airlines,8490dd6f-82da-42e3-a283-d45b9c929093
8ab7f193-0224-432a-a174-ba830e86cd8d,G4,AAY,Allegiant Air,b247e602-567e-433d-94bf-53872a313b2f
8abb2c8e-6f0a-459f-b690-fd72f10ad86a,,RJZ,Jordan - Air Force,b9506819-369e-4f17-9305-2abec0cffb5f
8ad156c7-a919-42b0-8784-ea95b561b2fd,7A,XRC,Express Air Cargo,37c1b2a9-aa9d-4ef7-a45a-87ef875cf219
8b2512f0-5e44-4e49-bdd9-29a9fc089749,,XED,Xead Aviation,0e919774-1941-4106-9509-a6ff216b6b42
8b4c1ec2-1647-41fb-83c8-da6bd43cc9ec,,ULC,Albinati Aviation,49fc686e-5335-403b-8f33-680e955c2bc7
8b50b30c-7814-4d5d-b8a3-54be988e68e9,,VLY,United States - Tennessee Valley Authority,51d24f4d-a2a4-4d58-ab49-09beff495f79
8b68ce0c-b9dd-4d0f-a705-b48a807bcedd,,BAO,Baden Aircraft Operations,b84ed933-efac-4a76-b1ff-612b8e0c341f
8b6a6903-bd30-4266-a54a-9946e6b793f9,5P,UZP,Panorama Airways,a0cfe6c9-e2b5-4b12-b42e-e00af74f4abf
8b7d1341-acd1-435c-a3cd-40d53030cac5,KH,AAH,Aloha Air Cargo,c2a27bb1-1825-4901-b6a3-8eee9ed6d292
8b9d6449-c6a1-4621-81e3-5cfc416f499f,,KBV,Sweden - Coast Guard,a26cebc2-4bcd-4396-9b2d-782519a91ff2
8bad60c1-a762-43d2-a0f5-dbd1edb26b62,,AFZ,Atlantic Flight Training Academy,479f2825-4990-4e34-91d8-7f6366185c08
8bc8a55e-92d1-4b86-a4fc-f8e44e427b73,IF,FBA,Fly Baghdad,61fa880c-e27a-40fa-b4b6-da12434f36fe
8bef6e85-846a-4f22-a7e1-df65188f694b,UC,LCO,LATAM Cargo,5f1cf5a0-a12c-4e71-a2e4-364ea018f13a
8bfba5a6-98df-442f-8f6d-5e42b4e5e9b2,,GDB,Belgium - Gendarmerie,232751af-7aa4-4242-9f1f-4a276fd81daf
8c0eb7b9-2e4f-416b-9f5c-e7241407d2b5,,KMK,Kamaka Air,a344d354-999e-471c-8847-6ff9543f167c
8c108a5d-5ee3-43e9-931c-b0eeb876e2d5,,SSR,Sardinian Sky Service,c4634b88-21c4-4a9f-9246-4656498dfba6
8c31dfed-f827-4095-8df2-4a7ca24c7aac,MB,MBK,Chrono Jet,ab6545e3-dffb-493a-aa02-16473dbc4c68
8c3cf19a-1c88-4866-990a-1cf881d03639,LN,LAA,Libyan Airlines,b84ed933-efac-4a76-b1ff-612b8e0c341f
8c5eaeff-9418-4312-8926-19c538dd8200,,LHB,Liebherr Aerospace,e9440fd1-1056-4252-afc6-0b185042190a
8c72070c-3d4b-4cd3-a877-f0b2c9f7463f,MF,CXA,Xiamen Air,8fa19a99-d710-438c-bd0d-0ad9ee968595
8c800c68-5224-4038-aa07-c8d42dd00817,,NHC,NHC Northern Helicopter,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
8c8b89ea-277f-4e93-9228-e163d0eb2474,,KHF,KhabAvia,7a82e98c-21de-47fa-9cf3-a64354477064
8cb2fc12-2707-42ad-922b-443e3a0b7df6,P4,APK,Air Peace,7b9d1131-6f7b-4930-9403-d1cdd2a3bd54
8cca1247-51f5-4b09-9995-c4a2f8804084,2L,BOL,TAB Cargo,232751af-7aa4-4242-9f1f-4a276fd81daf
8d1a4de3-cdbb-497f-8095-c5cb70ba814c,,BKA,BankAir,c4be09d8-a952-4f14-b7c9-5f754d20db98
8d35e9b6-c298-4664-9b38-37a63954fadd,NZ,ANZ,Air New Zealand,a26cebc2-4bcd-4396-9b2d-782519a91ff2
8dedb53d-d199-487a-af4b-5f803c86d20e,A2,AWG,Animawings,4c89c5df-53dc-40af-bd6a-03be54b03efc
8df050bd-0635-4861-bf45-9ea7ec874b4d,NI,PGA,Portugalia Airlines,ad24db36-44d0-4dd9-a582-51169b2f5811
8e0b6350-9cbb-4696-a356-e1c515aa8cd3,UB,UBA,Myanmar National Airlines,0bfbedaa-8c9a-4bd8-a1d9-9f0ff4740b05
8e5edbfa-ad7a-4547-9988-125e7021df14,EZ,SUS,Sun-Air,6afc6d70-2dfc-4a00-bf88-9939c0b5e481
8e69d874-5989-4c09-bd9e-50a4063e3ccd,,BER,Fly Air41 Airways,c4be09d8-a952-4f14-b7c9-5f754d20db98
8e8e2b06-7007-407b-b501-d784005537e1,8I,LIP,Lipican Aer,c4be09d8-a952-4f14-b7c9-5f754d20db98
8ec5b098-c0a8-42da-9fbb-b3095e20fb2f,,DCS,DC Aviation,479f2825-4990-4e34-91d8-7f6366185c08
8ee564ad-9204-4fbc-870d-cd9b697f15c9,E5,RBG,Air Arabia Egypt,49fc686e-5335-403b-8f33-680e955c2bc7
8efe64e3-8d92-4e16-9e4b-58bc953de321,R4,RAN,Rano Air,0c8da3df-da20-44c6-9da1-270c48042907
8f2bc649-2187-416b-9e33-534156719b24,EB,PLM,Wamos Air,b9506819-369e-4f17-9305-2abec0cffb5f
8f36c0fa-63a5-4287-a1a7-92170bd2ae7d,NB,BNL,Berniq Airways,45576e2d-59b4-40f6-8346-362caebefa0c
8f3c81ac-da34-4d69-a33e-d3a2cc53ac77,,LNX,Luxaviation UK,c2a27bb1-1825-4901-b6a3-8eee9ed6d292
8f40ad86-74ad-4b1b-a722-d83b4d93421a,B5,BBT,BBN Airlines,0bfbedaa-8c9a-4bd8-a1d9-9f0ff4740b05
8f523994-2d58-411d-bf45-392d298a4279,SR,SDR,Sundair,92317668-392c-458d-94a3-ed8884b931ce
8f65b1f6-01dc-4d3a-8aa4-b8e9833c6985,VF,TKJ,AJet,d292de82-6ae2-4d34-8ab3-5de0d1ca20cb
8f85471c-be12-4a13-8d5b-d9adba4bb345,UW,UTP,Uni-Top Airlines,479f2825-4990-4e34-91d8-7f6366185c08
8f911b68-1ba5-4a1f-8a2a-dbc4f4cae979,,CMM,CAMEX Adria Airlines,45576e2d-59b4-40f6-8346-362caebefa0c
8fcd0f96-643d-490b-805f-5f3bf40d9ba1,,HMZ,Zafer Air,e3e700ff-ac8c-4aee-bc19-2ec23ee5c700
8fd9e577-8188-4c8e-896f-a78ed1c3d18c,EE,EST,Xfly,ad116880-17d9-4623-b6fb-dba4aeceb17f
8fedcc60-4e0e-4ec8-bfba-b16f63a2fc1a,,SFG,Spree Flug,ca7e7b55-33df-48bc-805a-37027da27334
8fef011f-9a01-42cf-b779-2064ff4d0230,PG,BKP,Bangkok Airways,c4634b88-21c4-4a9f-9246-4656498dfba6
90125d17-7951-4926-bc69-fc7bdc26583d,,PMS,Planemaster Services,33947f2a-dc5d-44ef-834b-63dd3c02e618
903cb577-9965-4622-adf7-40443a92588e,,UKA,Aero FlightOps UK,f7b66762-95cc-4822-9dee-3f98e7cc0c83
904b2a49-5ca2-4b98-919c-5a3722aff0e2,5U,TGU,TagAirlines,9dc4ba5f-af78-43b6-ac08-9e3f6e84ea1b
904c166f-6048-4574-b853-63714c09201f,TC,ATC,Air Tanzania,6cec703b-e051-40b6-9252-a461f60a68d2
906480f4-7cfb-465b-8e30-abc6a125e50d,,BFA,Burkina Faso - Government,61fa880c-e27a-40fa-b4b6-da12434f36fe
90715864-c833-4d18-8699-696b65a3ce00,,FTX,FX TerraDynamics,ad24db36-44d0-4dd9-a582-51169b2f5811
9079ee87-e0df-4a2e-9445-0e74eabf338c,,OPN,K&R Aviation,e3d079b5-e80c-4d2f-bfbb-b8e3f9e5c632
90858921-e108-4a23-aa87-d9a93164bfbd,,JAR,Airlink,6f535a36-1c42-4e01-bb3b-fdd791027512
90ba0f42-406a-4fd9-a8a8-42b0873cf16d,XL,LNE,LATAM Ecuador,232751af-7aa4-4242-9f1f-4a276fd81daf
90ccdcbb-3765-4eab-9cf5-246868a088fa,,VXS,Voluxis,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
90e6f71b-03ca-4b83-8d01-4125c413b180,8H,BGH,BH Air,45576e2d-59b4-40f6-8346-362caebefa0c
910ea9b8-0cb4-45fa-9034-70bf1d5fde3a,KE,KAL,Korean Air,70a58408-37cb-44e4-b098-cb3410b096db
91298616-24f3-4789-a4c4-78d049a20cc1,,ECJ,East Coast Jets,1eb4c20b-4f64-4249-bb68-0d83b74502af
912c464a-4bf5-4873-9e8c-c54050b79266,R5,JAV,Jordan Aviation,a344d354-999e-471c-8847-6ff9543f167c
91375d34-2803-4ea6-a357-4246b9b2405e,,NAK,ENAC Ecole Aviation Civile,18632bfc-8cf7-4104-9799-2be2b847d31b
916ca82e-acad-4a31-8ff6-56c6f162b464,,ATL,Atlas Air Service,f7b66762-95cc-4822-9dee-3f98e7cc0c83
917b433b-5271-47bc-ac7f-4682accbc3ab,,FYG,Flying Service,ece7cc95-414a-40e6-81a9-1e1328a9a53e
91956755-527a-44c6-9b9f-aa20d18ffa09,DB,MLT,Maleth-Aero,eac44a30-be6b-4656-8ab7-b3491d50f865
91a8be38-3ee2-4106-a43a-dbe1dbe680ca,,MGD,Miami Air Lease,43001143-6340-435a-b903-7efb8a27f1a9
91e1c8b0-cd28-4845-8a0a-95fc373bb9cc,VU,VAG,Vietravel Airlines,307bbd25-f36a-4632-bb19-867776e5f4d4
920e86dd-1205-4883-8812-f042ec8f5b52,6N,NIN,Niger Airlines,e3e700ff-ac8c-4aee-bc19-2ec23ee5c700
922036e2-6081-4261-88e7-552896c13f54,VI,VDA,Volga-Dnepr Airlines,d1979a0c-a43e-482b-afff-697e42c18741
922ed69d-f75d-4ee4-9aa4-76c0ebd00c9a,,BGL,Binani Air,60206718-346a-4a12-b63e-90ddcc1afeb7
9234e0df-8668-4864-bfcf-cd1620e6562e,7S,RYA,Ryan Air (USA),307bbd25-f36a-4632-bb19-867776e5f4d4
9238f121-6b6a-4646-bffa-6e490f8ec9e0,,BRH,Star Air Cargo,6cec703b-e051-40b6-9252-a461f60a68d2
926c1b34-d017-40ea-9b99-85cadf8c4258,,KPO,Fly Alliance,43001143-6340-435a-b903-7efb8a27f1a9
9276cf89-1323-4e21-a2d0-b3d05997bf81,CP,LSI,AlisCargo Airlines,e5bce460-d20f-4f4a-99e9-1ba8012f994c
92912ea4-2b7d-4f59-a903-af1b45a093b3,,EKT,European SAO,ad116880-17d9-4623-b6fb-dba4aeceb17f
92af4e94-e256-4097-a460-2a9e9112bfbb,FV,SDM,Rossiya,ad116880-17d9-4623-b6fb-dba4aeceb17f
931cd413-eb2a-483b-a4f2-cce20b8db333,,BZE,Zenith Aviation,45576e2d-59b4-40f6-8346-362caebefa0c
93228a37-4d39-4cdf-b943-684c69a54050,2N,XLE,NG Eagle,afdd12e8-2a59-4389-8741-3a7366506719
932b37cb-a605-4942-bad1-2e4f7ea1dc41,,SVF,Sweden - Armed Forces,afdd12e8-2a59-4389-8741-3a7366506719
9353dee8-5a00-408e-a02e-9004338405e5,G3,GLO,GOL Linhas Aereas,bf6f553e-9f90-437a-b5a9-3c2ca303b661
93867303-3842-4575-9874-dffaa4f2afd7,ZS,SOP,Solinair,098d78e7-0916-41ec-9e1d-a59779105abe
93ac822d-8883-4f95-8242-53347525eb15,7Q,AUV,Asia Union Airlines,03b894cd-4588-4bc2-9f05-9c20bce8c54e
93d8502d-7360-4d8c-a697-edaa839fb5a2,,UTS,Ukraine - State Air Traffic Service,61fa880c-e27a-40fa-b4b6-da12434f36fe
93e675c2-b993-432b-9a61-ce101c0adb2a,,PXG,Aitheras Aviation Group,7a9f5283-9df2-4c23-a512-032f694a1010
941b2254-315b-4710-b7ef-e3d3f5e2a2b0,MV,MAR,Air Mediterranean,6afc6d70-2dfc-4a00-bf88-9939c0b5e481
9433428c-38d7-4a5f-8abf-e36f822f3710,MR,RMX,AirMaster,b342cc09-cb98-4c15-a2cc-feb55b3c965a
94517fc1-92df-48b2-bf37-d7f9cc30f63e,,SCO,Air Charter Scotland Europe,f9be3175-950c-4970-b960-ac852cc2da91
945a9a2a-4809-41ba-a74d-41c7cb13302c,,FFS,United States - Florida Forest Service,d7f61863-39a0-4ee7-b939-f6649de7dbd0
94865104-85c7-49fe-b772-de284ab00830,,RCH,United States - Air Force,5537ccfb-0377-4acc-aa7b-5a5584aa1b49
948ce0d2-d2cc-42e6-84dd-43cea4ac1403,,NGF,Air Charity Network,70a58408-37cb-44e4-b098-cb3410b096db
94a47fbf-de58-47b5-9f3a-3d39f56a7e4f,,GTW,American Air Charter,18632bfc-8cf7-4104-9799-2be2b847d31b
94f8e854-4916-4b74-8cc0-ba13cd28cabc,,PTN,Platoon Aviation,03b894cd-4588-4bc2-9f05-9c20bce8c54e
951ed8c5-f064-4308-a0c5-ef14e014461f,RZ,LRS,Sansa,37c1b2a9-aa9d-4ef7-a45a-87ef875cf219
951ef2a9-589b-421b-8560-27bb02cda992,,BIC,Alphaland Aviation,bfe7598b-598a-49c0-8afc-95f13e3aae90
95588be6-e7aa-4506-bb0c-02c2f3e2f4b3,,AEB,Avion Express Brasil,786769aa-0be0-4a8b-a156-7c8173b7115d
9598c2ab-6850-4e38-a6ee-a42ce3abca42,HQ,ADZ,Compass Cargo Airlines,0bfbedaa-8c9a-4bd8-a1d9-9f0ff4740b05
95c5479d-a7d9-48fe-a5c1-36aef1549db3,MT,MMO,Malta MedAir,bf6eb564-8fe1-44bf-900c-1a9c920708da
95f221c1-5700-4e91-8b4f-547093611d0f,MU,CES,China Eastern Airlines,2f236568-8167-4159-b1a5-e17f2e2fb83a
95fa5adc-0d51-469a-8787-fead99ca52fa,,KIW,New Zealand - Royal New Zealand Air Force,49fc686e-5335-403b-8f33-680e955c2bc7
95fd7eb0-dd66-407f-a982-ea5a4e8428ed,8V,WRF,Wright Air Service,c2a27bb1-1825-4901-b6a3-8eee9ed6d292
9623edb4-84a0-4ef3-831e-28595d16a78f,,VSR,Aviostart,b342cc09-cb98-4c15-a2cc-feb55b3c965a
9642aa8c-d9df-4321-b60e-9a5f18d010b8,GX,CBG,GX Airlines,e3e700ff-ac8c-4aee-bc19-2ec23ee5c700
96561fd6-5d23-4641-b7e3-8eaa2a7f055e,,WEY,AWA,c2a27bb1-1825-4901-b6a3-8eee9ed6d292
9683ceb9-3b27-47f1-8eb1-2cf2d5113c7b,9H,CGN,Air Changan,d292de82-6ae2-4d34-8ab3-5de0d1ca20cb
9694e5e4-7ddf-4e64-9b04-ed141aa77e71,VN,HVN,Vietnam Airlines,61fa880c-e27a-40fa-b4b6-da12434f36fe
96a5326f-471e-4908-b80a-8ff8a7f17a10,7Z,AJI,Ameristar,2aa2a4a2-c9d9-4109-bf08-f482feb0641b
96b10cc1-41e6-4f12-9d26-4b64b251f46f,,IOS,Skybus,64e5cee1-96a0-4b1f-9f15-fd8f29fe491f
96b4d201-1c3a-4bb9-89ca-cb1aa50fcaa5,C3,TDR,Trade Air,43001143-6340-435a-b903-7efb8a27f1a9
96f56160-2096-4e5a-b707-a6373c46b38c,CX,CPA,Cathay Pacific,8fa19a99-d710-438c-bd0d-0ad9ee968595
971c4f87-c405-49fe-a457-b4e4b65a80a6,VE,EFY,Clic,45576e2d-59b4-40f6-8346-362caebefa0c
9721bcda-30a1-49de-a854-270293a883ae,D2,SSF,Severstal Aircompany,5f1cf5a0-a12c-4e71-a2e4-364ea018f13a
9728b7f2-6a2a-459f-a706-87ea69a82ec4,,VET,Venture Aviation Group,afdd12e8-2a59-4389-8741-3a7366506719
973dc49c-ba23-463e-9562-ac8de3058a14,5X,UPS,UPS,a344d354-999e-471c-8847-6ff9543f167c
975f0951-bd47-4b7c-bf68-45417ad212f3,,JMS,Arc en Ciel,61fa880c-e27a-40fa-b4b6-da12434f36fe
977a6744-d3ae-4288-857f-62d4a1698efb,,ABF,Scanwings,9dc4ba5f-af78-43b6-ac08-9e3f6e84ea1b
9785d5b5-0bfa-4a63-a39f-ba6f56fcc944,BM,MNS,Medsky Airways,d7b36060-5b05-460b-9d20-324dd343e05d
978b6ea5-0bb6-4e30-8701-a0512bf947ef,,ASD,Air Sphinx,a0cfe6c9-e2b5-4b12-b42e-e00af74f4abf
979133f1-d57e-498d-b30e-37647d59c1ea,,ETI,Hummingbird Aviation,d29651e4-10d6-4c9c-9105-4cc1a1eafcc7
97ec2b90-d8d0-4902-9649-131c9de199b8,,ESW,ASG Business Aviation,d1979a0c-a43e-482b-afff-697e42c18741
97ed11ea-59c0-41d2-93e7-c2adc8273635,,RSJ,RusJet,51d24f4d-a2a4-4d58-ab49-09beff495f79
9822216b-423b-4e1d-a7e0-5a581bc55652,,GFD,Gesellschaft Fur Flugzieldarstellung,2f236568-8167-4159-b1a5-e17f2e2fb83a
9825204a-88e4-43f5-a140-c4487c726760,TM,TMT,Titan Airways Malta,b9506819-369e-4f17-9305-2abec0cffb5f
983d0e2e-8197-48ac-80c4-d67b67bcc691,RF,ERF,E-Cargo Airlines,c95afb73-8896-4a4b-af81-483d23915bb3
9859c66b-cef7-42d2-a4eb-3762a91eddbb,9Q,CXE,Caicos Express Airways,7a82e98c-21de-47fa-9cf3-a64354477064
986981ad-72e4-4881-8efe-156bd26a2065,G0,GAL,Albatros Airlines,e3d079b5-e80c-4d2f-bfbb-b8e3f9e5c632
9874ffc9-b95c-499e-bd19-b58d4f8f3ea4,,KCE,Irving Oil Transport,0e919774-1941-4106-9509-a6ff216b6b42
9895811d-e994-4e6e-8f06-7ec8019b6651,TI,FTO,Tropic Ocean Airways,03b894cd-4588-4bc2-9f05-9c20bce8c54e
98a3426f-2ce6-4300-9897-bf4e10ce4a3b,,AJP,Anap Jets,43001143-6340-435a-b903-7efb8a27f1a9
98d8c368-baaa-475d-b825-8a36c95dc691,,SJI,Smart Jet International,ad24db36-44d0-4dd9-a582-51169b2f5811
98deecf8-77d5-4bd1-91ba-ab255b8121d7,W6,WZZ,Wizz Air,45576e2d-59b4-40f6-8346-362caebefa0c
98ec0c14-64ed-4b04-a1ab-9466ca7cf2bb,SI,SPA,Sierra Pacific Airlines,9dc4ba5f-af78-43b6-ac08-9e3f6e84ea1b
98f37305-87fd-4a6c-b454-887f0a802c84,,OAO,Arkhangelsk Airlines,2f236568-8167-4159-b1a5-e17f2e2fb83a
9912101d-1a19-45b8-a4be-45f29cefbd8b,CQ,CSV,Coastal Aviation,4c89c5df-53dc-40af-bd6a-03be54b03efc
991c6f42-95f1-4353-90c9-b1e791bdc5ef,,WMN,Trident Aircraft,ece7cc95-414a-40e6-81a9-1e1328a9a53e
99251679-51db-499e-8af9-049e9e79ef94,SB,ACI,Aircalin,479f2825-4990-4e34-91d8-7f6366185c08
99333df7-9072-477e-94c9-cb4d9b920eed,SZ,SMR,Somon Air,786769aa-0be0-4a8b-a156-7c8173b7115d
994bbf12-e96a-46d0-ab33-76f1f9091c44,,WEJ,WEJET,fd7a9229-c8bc-4bff-9a58-40c780f35a7f
997189f5-49e9-4027-92db-a60d331f11c4,,MDI,IAS Medical,c67908b8-cc77-4610-8452-a790dcd76c35
998b579a-4498-4742-b34c-3e362d972231,,LET,Aerolineas Ejecutivas,a5012248-47a9-446b-9c50-dd024dbf9cf7
99fe92c4-674a-4ab1-a2d1-b1154feda1bb,SS,CRL,Corsair,699f348d-3071-43cd-a452-523c226912ca
9a0df619-cef1-477f-ac4d-0da6d1fab894,,SSM,Spain - Coast Guard,8490dd6f-82da-42e3-a283-d45b9c929093
9a1423d6-9878-4136-852c-51260b79a9b9,,HLA,Greece - Army,ab6545e3-dffb-493a-aa02-16473dbc4c68
9a1b60cb-4822-4c33-809b-be5e3b9e2ace,,SLN,Sloane Helicopters,e3e700ff-ac8c-4aee-bc19-2ec23ee5c700
9a62cb63-0950-4687-94de-15e66ce24c29,,SPR,PAL Aerospace,ab6545e3-dffb-493a-aa02-16473dbc4c68
