id,alt,iata,icao,lat,lon,name,size,city_id
95a90661-a1f9-4e53-9373-7dcdc088753f,102,CFG,MUCF,22.15,-80.414101,Cienfuegos Jaime Gonzalez Airport,141,81458967-3016-43f3-895d-6e67aeb9efa3
95aa2749-583e-477d-828f-ae8f56f84150,10,OKR,YYKI,-9.75703,143.410995,Yorke Island Airport,2286,85d9f11f-e96c-4c57-b666-67512a34c4c9
95b2be47-cf0f-4887-b29b-6a7f609d84fb,1900,ISK,VAOZ,20.119444,73.913612,Nashik Ozar Airport,1712,5903e657-4526-4ea8-8315-8d3a960e7497
95d3e662-c427-43dd-924e-fd378f4e21d5,154,SZZ,EPSC,53.584728,14.9022,Szczecin Goleniow Airport,2664,d31da8aa-4019-4b86-9244-8944054a10bc
95dc25e7-f03f-4013-881c-205d1997f2d1,23,LDJ,KLDJ,40.616669,-74.25,Linden Airport,1766,74dcb9e8-2807-4657-953d-3099c76a49f6
95dfbcef-2e20-4d65-99e2-59b2eccb25a4,67,CMJ,RCCM,23.213091,119.417564,Qimei Airport,90,2e06661e-5695-4417-91b1-29c00db1a4c8
95e8f1cf-9624-4f2f-a394-2c80e22b8e30,109,BID,KBID,41.169434,-71.579613,Block Island Airport,3609,684f6539-abd4-4223-9c9b-ab761d1695b7
95fa2591-4538-48eb-be04-65dbc0656fa6,7383,CCN,OACC,34.526661,65.27166,Chaghcharan Airport,0,b15c7cb9-7ff5-49bc-b857-ab8eb908e1e1
95ffe21d-fdd3-4bf5-adb5-dd850f865524,211,SPN,PGSN,15.119,145.729294,Saipan International Airport,4793,81a165b0-8d29-43af-aff5-dc09448105aa
960be7a7-2f84-4adc-b37d-602727823b34,110,YFB,CYFB,63.75639,-68.555801,Iqaluit Airport,5979,4c66e2f4-25a5-45c8-95ec-2d9d5f9f33a3
960c6580-125e-4d20-bce8-ef2688f49da9,7,ADE,OYAA,12.82954,45.02879,Aden International Airport,1890,f5384963-911e-47a1-b495-b57824d8e122
9611b8ea-230c-43a0-9c19-0f58647687a9,3962,THR,OIII,35.689159,51.313412,Tehran Mehrabad International Airport,48443,95425538-1663-4431-8791-febe9f82b595
9615914b-1f77-49bf-85dc-761a93cfdb59,727,UGN,KUGN,42.422161,-87.867897,Chicago Waukegan National Airport,5886,b12a2d8f-fa84-46d9-972f-9a2729fd5c54
9616695d-b8b6-4f07-978f-704be6353156,27,GNI,RCGI,22.672998,121.466316,Green Island Airport,83,c82beaec-9cd8-428e-af61-f3ded8479a9e
9627e167-5587-44bb-a7dd-201f08ac1778,1203,PIT,KPIT,40.49147,-80.232803,Pittsburgh International Airport,60812,72218a74-c39f-4f29-8929-a755fa9610bd
963aa61c-615b-467d-85fc-16250815d7cf,3931,SPF,KSPF,44.480278,-103.783058,Spearfish Black Hills Airport,1037,7b01a89f-ad44-4880-b61c-17cbd961253f
9643bd67-50b1-4b89-852d-7ba1f193bfda,1064,MIH,YMIP,-14.791047,125.825867,Mitchell Plateau Airport,626,715f98f9-5574-4ddd-a95e-564470e9eb86
9645e305-8db7-434d-8558-f619874b3820,4812,AVA,ZUAS,26.260555,105.873337,Anshun Huangguoshu Airport,858,15e99510-85f8-4063-af58-32b526e02b7d
964abcec-0dcc-4830-8d14-d2d0629a3632,1872,SZI,UASZ,47.487484,84.886566,Zaisan Airport,0,d6efede4-479a-488d-868a-6627398c6f12
964bacec-0721-4940-9175-2dc7a54d2e2d,35,MKZ,WMKM,2.263361,102.251503,Malacca International Airport,447,6e6e14bd-8383-4a11-9f5f-ae84f23f0b19
96528300-686a-4417-b5b4-e81536c94339,92,KTN,PAKT,55.354069,-131.710999,Ketchikan International Airport,10852,489fb74b-943c-4305-8e67-91f14addf818
965b36a0-5728-47db-930b-8d60c51d020c,2296,GHT,HLGT,25.145559,10.14264,Ghat Airport,0,c26f1389-ddb2-42fe-b431-e28cfdbc03df
966b7825-4d23-4ab6-a21a-b1010f9b45de,178,MGN,SKMG,9.284739,-74.846001,Magangue Baracoa Regional Airport,7,8b4a088d-b106-41d7-9d60-69572eac6c56
9671b5fb-0f9b-4022-b2d6-914ccc318704,198,STM,SBSN,-2.42243,-54.792702,Santarem Maestro Wilson Fonseca Airport,2563,10908094-a17b-466c-9304-13dc75b581bf
967c44c3-1c2e-4c48-93d2-dd42c583a221,22,DUT,PADU,53.900131,-166.542999,Unalaska Airport,2783,f2a59ac5-ce11-4fed-b050-67937a799b96
9682d644-e8a2-4dca-b51f-a6c36b37f752,844,OSR,LKMT,49.696289,18.11105,Ostrava Leos Janacek Airport,6487,f22a6463-2eab-425e-96c2-a0a61c9b02be
96832742-fca5-44de-a1b5-39e1c508f773,67,KOK,EFKK,63.720825,23.143816,Kokkola-Pietarsaari Airport,585,626035e9-05d0-48e4-9155-bc1b49981b56
9689b584-27ce-48ff-b246-776b1250c3cc,1836,YBY,CYBF,54.299999,-110.739998,Bonnyville Airport,665,5ac39552-17e4-4838-8e61-0b786504f220
96912f50-1eb2-400a-a7e4-7f787087d37f,23,TED,EKTS,57.068802,8.705224,Thisted Airport,26,25853486-338e-4ad8-bdc0-591235c3a209
9694038d-15ea-4f8b-821e-3638f3fff0d9,46,VSA,MMVA,17.997,-92.817299,Villahermosa International Airport,6440,1fbee061-caf1-4fda-8c2d-74bbf1062835
969555a8-650a-4dd7-abf4-a19d30580482,176,KCO,LTBQ,40.735027,30.083336,Izmit Topel Airport,127,e9283a70-f114-463b-b082-59e548db7467
9697fd46-77ba-417b-9311-bb2a3e45e253,8,MRX,OIAM,30.55619,49.151871,Mahshahr Airport,316,5b4f4b04-c767-4fb3-ab8f-000ccbc87422
96a362e4-c45e-41f4-85a8-800bd3208731,1300,OMK,KOMK,48.461575,-119.517174,Omak Municipal Airport,275,ca5f87c0-1752-4fcf-832b-e3fdad9f9d11
96b7a2ad-df3c-4554-999c-382dd27701da,325,POX,LFPT,49.096619,2.040722,Pontoise Cormeilles Airport,468,c4eac058-de34-4bc7-a3d8-9727b64026e4
96b83ef6-4a3d-4ba0-bbca-ffb74d03d03d,4199,WRL,KWRL,43.963177,-107.952713,Worland Airport,550,4ab2793e-7dfd-411b-b10a-8bf4f0486cb5
96bee8c4-8d89-4500-afa4-2b47eb916a17,1272,GNB,LFLS,45.362926,5.332563,Grenoble Isere Airport,3281,cf7eef5f-5772-4ad0-9e49-0b5fdc71c0ad
96c19a00-6589-4434-995f-902bf25bbf22,7,TUB,NTAT,-23.365299,-149.524002,Tubuai Mataura Airport,240,d6da060e-a5ed-4187-bdc2-aa199d075195
96c90bce-3e79-4bf5-b532-f4a53730db03,372,QIL,LIAA,42.573364,12.584465,Terni Alvaro Leonardi Airport,71,bdaef652-cbc0-4aec-a05a-2cde507d5d8d
96cbfa2b-f50b-44f0-83e6-41e58ec9201d,1028,ABU,WATA,-9.074864,124.903091,Atambua Haliwen Airport,236,a808522b-fa36-43d3-bf3a-41f5df2c68c6
96db3dd7-4c7e-4cfc-89f5-a40d7ef6d22d,1974,ZHP,CZHP,55.3936,-116.474998,High Prairie Airport,133,1e7822b8-a55e-4ee5-ac37-889c0b4f3f9e
96ebe28c-63f4-4fff-a725-c907460b3435,1109,YDA,CYDA,64.043053,-139.127625,Dawson City Airport,1005,f6941670-bf19-4f59-812a-0e4475237531
96fd727e-4aa9-458f-a780-fc596325f2ab,148,KRL,ZWKL,41.689999,86.120003,Korla Airport,12578,e01bcca0-d3d5-445b-bea9-b4a788e5a2e5
970a16c5-93de-4688-9096-f33fdbc3ff7b,39,NUB,YNUM,-14.269766,135.71489,Numbulwar Airport,936,ef3c8604-9a80-44e3-a6c8-42cfb2372608
971406a9-8fd4-49e8-8aec-e12d62005a30,62,BWT,YWYY,-40.99889,145.73111,Burnie Airport,3172,1bb8d4f0-4235-4c3a-91ad-26bde69cb084
972296ae-d54b-42b4-874d-a4a2a46ef967,91,FOA,EGFO,60.122524,-2.053583,Foula Airport,441,ed4ba053-59b7-4143-940b-fc3f8426f801
972ff5da-7010-4b2c-9a0e-80eafec167ac,451,ROI,VTUV,16.1168,103.774002,Roi Et Airport,821,d3bd599a-67af-44c0-92e6-db3d69c9ed89
973597a7-80fc-4fee-aa5a-039952f84722,3289,BBK,FBKE,-17.8328,25.162399,Kasane Airport,1391,928a1ef5-940c-42df-9eba-abe4895fd184
9742590f-6dd1-4f03-8b8f-adcc20df46c9,1560,MRG,YMBA,-17.069201,145.419006,Mareeba Airport,1856,abb79ff4-c175-4617-a59f-847b1c101260
975a79dc-d890-4841-9827-93c1409b7528,344,OCH,KOCH,31.578176,-94.709999,Nacogdoches Airport,1660,b040301d-af7d-4443-b147-10772414a7a7
975b8614-4eca-4e9b-83af-3f8d5517c398,148,USU,RPVV,12.121458,120.100029,Busuanga Airport,3977,5c40b59f-ee2e-43ad-9d6d-daf88c27829a
975f6555-c556-45e1-bb46-49ca666be23d,30,UII,MHUT,16.113235,-86.880447,Utila Airport,14,51f1796a-55eb-45b7-a618-67ac1e12171a
976ab9fc-d2d2-4dbe-9f47-b1c81f830e61,14,NME,PAGT,60.471046,-164.700836,Nightmute Airport,1091,6b869faf-57e0-43b7-b176-ffd838822ddf
976e438e-5a1b-4d52-9bcc-de206946553c,3449,IGM,KIGM,35.25,-113.93,Kingman Airport,1526,23e88ed4-3ab9-4e13-bc2b-4056a3faa87d
977e1ab0-5b6b-4db3-b16a-bdf3aa893fe4,201,POB,KPOB,35.170834,-79.014442,Fort Liberty Pope Field,935,60112e23-7c54-4784-864a-d27de099dee3
977fa63f-34b7-4b4b-8ba2-7348c077859d,1608,SCR,ESKS,61.159,12.84,Salen Scandinavian Mountains Airport,16,ffdda1e4-ebab-4c05-8dee-38c1df5a8478
9781c2d6-e21b-4f57-b694-1758b1a4529f,18,BDA,TXKF,32.36404,-64.678703,Bermuda L.F. Wade International Airport,6738,20cb4973-233d-41ac-a885-ec09897c9217
978e1fda-61f2-4826-84c2-53c34802c512,4,SPR,MZSP,17.91,-87.970001,San Pedro John Greif II Airport,14114,9616cce3-6414-4698-9498-2a706fb59db3
978e8172-3df7-4db8-9b53-d19ae5ad1d13,84,TVY,VYDW,14.1,98.199997,Dawei Airport,1202,22734c9b-12f3-4595-8c60-45d8a5c4ed75
97a75841-9474-4feb-bf5f-83dadaa88be2,1367,FDH,EDNY,47.67131,9.511486,Friedrichshafen Airport,3567,1e3849f8-b0be-40a7-bd02-9e3ef2090a4a
97aa7a79-23d3-460f-804a-24e154489537,400,DHN,KDHN,31.321329,-85.4496,Dothan Regional Airport,6465,c214aa01-d285-4b65-8ba9-57e807f9cb62
97dcbdf7-503e-4e06-a365-6d675978a20b,147,MTB,SKML,7.971793,-75.43264,Montelibano Airport,387,20a473f5-a9f5-4a86-be27-494489021339
97e0b4bc-5651-4549-ad40-813c2e23b221,20,EDE,KEDE,36.027699,-76.567101,Northeastern Regional Airport,621,2bf00606-f0a2-4011-b8de-a52160b505ad
97e479ac-d78a-4773-8925-bcdae6c97130,7406,MQX,HAMK,13.46736,39.533459,Mekele Alula Aba Nega Airport,3210,fd28fc74-a8f2-4d94-8bf2-ca24c48e7ba0
97f4b7f5-77d6-48c7-90c7-6ab240ab6261,82,RIH,MPSM,8.371162,-80.127876,Rio Hato Scarlett Martinez International Airport,187,9ebed2ad-7d0e-4c55-9209-8d48c1dda682
97f5e093-04d3-4a4a-8c45-497cafdd35fc,812,FFT,KFFT,38.18,-84.900002,Frankfort Capital City Airport,1261,853d9ba1-9b1f-454c-906e-7c1305d51b33
9805bc59-ad42-4081-8f29-ba744375a02c,64,EKS,UHSK,49.189602,142.085464,Shakhtyorsk Airport,390,225b07ee-7916-4141-bfd9-52642fda95d4
9807ddb0-ca11-47bf-aa3a-af17cf8c12ba,770,YIV,CYIV,53.856998,-94.653999,Island Lake Airport,931,44cd357e-32e3-4e7e-9c81-ebbf8de64b68
981de5c0-4c6f-49b1-ac70-4f8a230af412,657,IBM,YIBO,-21.287792,118.882927,Iron Bridge Airport,445,feb13dfa-537d-4c04-bc88-e0061bdd5c5a
98315ef7-5ed9-415b-98e9-1ff98da66bf4,6900,KMG,ZPPP,25.101944,102.929169,Kunming Changshui International Airport,151322,54ad6057-f738-4965-8afd-d01db0374657
98366f36-c4b8-473a-a165-98666d456c68,969,INT,KINT,36.13372,-80.222,Winston-Salem Smith Reynolds Airport,4773,a2bc3469-d8c6-49a2-812e-fe9158cdf9ab
984f22a2-27ee-4171-81e8-4008b09d898c,622,SVO,UUEE,55.972641,37.414581,Moscow Sheremetyevo International Airport,122733,4745cce4-976d-4e0f-aed7-2c3634655363
985981c7-4fad-4b0a-af7d-5c1dae39f449,1444,OLU,KOLU,41.447224,-97.341667,Columbus Municipal Airport,588,5899b022-0d1f-423d-96e4-63ef0aababef
986aa1e3-3eb3-4dd5-9a0d-05122e961354,569,YYZ,CYYZ,43.680634,-79.627007,Toronto Pearson International Airport,185338,56af6433-a36a-481a-b395-396a289ca1bf
986bdd31-903c-47c2-95bf-9f9042ec20fd,26,SYY,EGPO,58.215549,-6.33111,Stornoway Airport,3010,7a241a9e-ec12-4243-8bb1-9d75b6100457
986cfb59-7238-4626-836f-3d4670bf05f1,22,XFW,EDHI,53.529999,9.83,Hamburg Finkenwerder Airport,3151,f0b1dcb4-a8b4-49ce-bd2b-8d182806c9d9
988288f0-06cc-4a08-89be-70beffcc4f3b,2193,ONO,KONO,44.022778,-117.013885,Ontario Municipal Airport,1080,17900dc3-82be-45a5-b8dc-ab35261e2ff2
98986906-fbe7-4b8e-a5f3-a5d26f720751,320,CLL,KCLL,30.588579,-96.3638,College Station Easterwood Airport,8308,6974ef40-7f5b-4f07-8eb7-67c1e574f2a1
98ab5a5a-1ae9-4544-be78-c02d3b4d8a2b,151,PES,ULPB,61.885159,34.154739,Petrozavodsk Airport,1182,13f68b23-749c-4c13-b7ba-b7f6c27c3b83
98b8465b-53fb-4b5f-8147-a4dffc333491,1145,CDT,LECH,40.209721,0.069722,Castellon Costa Azahar Airport,1918,d922f9a7-edad-4b74-8ed6-712ed39f9d27
98ca00ba-34e6-4de5-b4bf-4e3f77d325d4,1487,MUC,EDDM,48.353779,11.78608,Munich Airport,169698,8d819b79-8e3f-4390-87d9-d4e7d4ef805a
98e37cbe-3fd0-4b34-9c22-73ece11469e0,20,JRF,PHJR,21.305307,-158.071228,Kapolei Kalaeloa Airport,2743,145e5fa9-06cb-42c6-8327-13711290b089
98ecb6bc-9bef-4ec7-bd5e-ae71e0191764,17,STA,EKVJ,55.99012,8.353906,Stauning Airport,51,735fcdc1-47e9-4366-a7dd-40e2030bc513
992176bc-705b-4427-884f-c8fb58ed1b13,19,TAH,NVVW,-19.458445,169.22821,Tanna Whitegrass Airport,183,aa722abc-8256-4101-b181-3d96937b3d38
992fcd26-696a-4400-bd1c-0813c4422f89,164,SWT,UNSS,60.7094,77.660004,Strezhevoy Airport,170,d29cf1c2-e316-4b36-a0b4-107d4e3a77a1
993c4a89-0c36-4f7d-9ba3-3957b76f77ca,88,PTH,PAPH,56.956669,-158.637497,Port Heiden Airport,540,ebb721e7-3292-414a-ba71-0b07de7e726b
9949f008-d70e-42b4-8b96-a80e71e4a309,484,NLD,MMNL,27.443911,-99.570396,Nuevo Laredo Quetzalcoatl International Airport,898,8500ca13-5ee2-481d-bb1c-7cbe5663182f
994d7908-256c-4c17-b017-b4ae212e8958,974,MWL,KMWL,32.781601,-98.060097,Mineral Wells Airport,1911,aa6070c2-62e7-4552-94ea-6a75b91db6d6
994e0e0c-2998-418b-9dc8-3a8a59373848,2424,SNK,KSNK,32.690289,-100.948814,Snyder Winston Field Airport,248,53395080-d4ca-415f-855e-cb19fd14891c
99564dfe-5ecf-41a9-b4d9-315f93814ca4,1417,FKI,FZIC,0.481639,25.337971,Kisangani Bangoka International Airport,360,eb7a9030-6cbd-4da2-b720-a4de4fb0f9fa
995aac36-17fa-4a79-bada-4be49317e97c,49,LAH,WAPH,-0.635259,127.501999,Labuha Oesman Sadik Airport,367,ac413c7b-2812-42e2-8751-ec60ea5f3b99
995ac0c5-19fe-427e-a81c-4946a3aa3fc6,56,UDD,KUDD,33.748184,-116.274185,Palm Springs Bermuda Dunes Airport,1066,7249900e-7b98-46b0-b6b7-9fcf7c2aa078
99719408-cf88-4342-9db3-b3bca546f5c3,40,AAK,NGUK,0.185021,173.637085,Buariki Airport,70,fa5bd5f6-8bc9-4cbd-bc07-e57cdb45f018
997f9f52-5494-4a0f-b91c-4a817c746c1d,1255,MFI,KMFI,44.63459,-90.188683,Marshfield Municipal Airport,479,ac7ac3cc-ca8b-4493-9652-de3a272bb7ce
9983b842-3163-4e43-a216-659c899d7ce2,374,EUG,KEUG,44.12458,-123.210999,Eugene Airport,12585,0fcaae40-58b0-4e33-a107-05e24675ef83
9987d370-a1a5-4e1c-a55c-52a4f581729b,4145,LKY,HTLM,-3.375889,35.82021,Lake Manyara Airport,8904,672dcc86-eb22-4b69-942c-0aa8c942660f
99b8ebe9-b156-4a31-b6c0-092691165676,482,VOG,URWW,48.78252,44.345539,Volgograd International Airport,5748,768949f1-6af3-4c41-8ff3-328a5de96785
99ddd3b3-1c1f-4038-a84e-1b27237986fb,61,XRH,YSRI,-33.604469,150.782547,Richmond RAAF Base,989,801a22df-c8d6-4961-95f6-01878fcd2f94
99e2f6c0-90ce-4fc2-bdf1-ef84c99f7b48,817,VHY,LFLV,46.17178,3.404033,Vichy Charmeil Airport,290,ec7fe6cb-5f5c-4a37-a5e7-4b45073a3b3a
99e3cbda-a54a-482d-9329-e2b04c56290c,39,YHO,CYHO,55.450001,-60.233002,Hopedale Airport,520,672e909e-240c-4b0a-9560-1f4dcae1c922
99ea47fa-2c20-414a-a231-746d62bb7a2d,141,YQI,CYQI,43.833332,-66.083336,Yarmouth Airport,191,d1ec7316-56f3-4750-86ee-0e4ea5ee77a6
99ee0efa-c25b-4ae8-8434-a29fb0450c87,17,TKN,RJKN,27.83638,128.881195,Tokunoshima Airport,2253,fc9a0ef1-8eb8-4fd7-be25-6b8cc41f551b
99f19c24-f6a9-47c1-8269-18496cba88c5,873,AZO,KAZO,42.23,-85.550003,Kalamazoo Battle Creek International Airport,4870,6390cbf7-9806-40e8-b096-d14108f165cb
99f3e202-816b-4e45-8b6d-cc3ce7c01932,637,CZS,SBCZ,-7.5999,-72.769402,Cruzeiro do Sul International Airport,195,19393ece-3e5e-4a01-ba3f-967f228efaf7
9a0347b6-dfa1-4153-917f-44c2de5d2465,125,HLH,ZBUL,46.194439,122.008598,Ulanhot Airport,5722,dce9f899-0b2f-41b5-84c3-89617af5c149
9a043953-ed58-4ec5-ab60-0d4063019952,14,QKC,EGCK,53.101665,-4.3375,Caernarfon Airport,395,5208b299-19e3-4a50-96e4-b1e78e04a895
9a0c1720-72fe-414d-9b50-44919531e1aa,13325,LPB,SLLP,-16.5133,-68.1922,La Paz El Alto International Airport,10794,bef5bb42-21a4-4443-b325-d2b610df6119
9a18364d-2d22-41e1-87fb-255442ee9d66,1178,EVG,ESND,62.04781,14.42295,Sveg Harjedalen Airport,579,f4b013a2-6285-49bd-a79f-5a52c851c7c3
9a2fd117-e319-4637-8260-b1e24f6de960,19,SOZ,LFKS,41.92622,9.405364,Solenzara Air Base,81,dfe76802-da25-47cc-ae2d-a9a9a1ba2b8d
9a3bba51-ce30-45c0-ab50-a07678b691f0,157,LTK,OSLK,35.401089,35.948681,Latakia Bassel al Assad International Airport,84,5edd8634-812c-4a02-b450-694ff11d06cd
9a3e7a09-d807-4112-8120-790f9d9cd03a,31,DKI,YDKI,-17.939148,146.14151,Dunk Island Airport,39,5bd38e60-a4b8-43f4-a637-ee399365e5e9
9a48f040-0124-4d5b-af6b-17348ad00e29,832,SUR,CJV7,52.715279,-88.547501,Summer Beaver Airport,396,57f1db50-891f-4c98-93d8-9bf72bcdece0
9a52db90-8d34-419f-ab90-b3a53676c2a1,353,FON,MRAN,10.469486,-84.578751,La Fortuna Arenal Airport,480,41b5945d-1bf1-4ba4-a2f1-554c0e7b06bd
9a5301c9-8122-413a-81c1-f5a1f1fa36eb,2510,LOO,DAUL,33.764381,2.928344,Laghouat Airport,130,04a26d58-b918-4248-81a5-05eb9e045ae0
9a719bcf-d5b4-4f36-bb3f-98daa153eae9,858,MMI,KMMI,35.397221,-84.5625,Athens McMinn County Airport,433,cd5d49d7-8f32-4dff-8ddf-f326d8fdc14d
9a74edc6-107f-4ec1-9e0b-e059e95b22ad,405,JMK,LGMK,37.43512,25.348101,Mykonos Island National Airport,13695,d3cb0a6e-4bc3-4851-b8fe-af9dd1633396
9a78c11f-630d-474c-8b6d-e063e2bb5771,410,PAH,KPAH,37.06028,-88.772903,Paducah Barkley Regional Airport,1887,7637b909-b3c4-40c6-9f7a-1435f92882ab
9a86ae34-3fde-42e5-b5df-05227e063c07,626,AAH,EDKA,50.821899,6.184759,Aachen Merzbruck Airport,1568,ed2d806e-e35b-4a61-a5b6-634e2783f524
9a8b67e8-82d2-4806-9e54-41483edc4a9a,2872,MAF,KMAF,31.94252,-102.200996,Midland International Airport,20109,65b4f1a1-1feb-4e14-8ae2-7cd5f54d2c92
9aaa4dbb-76a3-48b3-9f4d-b891ed6665d1,1726,MLG,WARA,-7.92655,112.7145,Malang Abdul Rachman Saleh Airport,1962,bef60846-9bfb-49ef-9ad3-cadc385698c3
9acb84bf-b30f-4c9c-8473-5344631887ef,234,SHB,RJCN,43.577499,144.960007,Nakashibetsu Airport,1879,1f6a9b08-cd74-425b-bdc7-83bde093d4e0
9aeac50a-5463-4cb6-b374-202a20f7ab25,3144,MPA,FYKM,-17.633333,24.180555,Katima Mulilo Mpacha Airport,101,2b381174-b803-4679-9f3c-19ff633ba008
9afc40a9-00de-43c5-a7f0-b81ccc5e71fe,479,DOL,LFRG,49.363331,0.16,Deauville Saint Gatien Airport,1300,ef66c309-06f3-4268-b78b-4c75711c591c
9b129b84-1dc2-4b63-8c86-9a8c1486a7ca,39,GND,TGPY,12.00424,-61.786098,Grenada Maurice Bishop International Airport,3037,3a846554-9b1a-48cf-b850-bdf350dbf992
9b1d142d-1602-4540-92c5-2b30137a5d23,975,AOH,KAOH,40.706902,-84.026703,Lima Allen County Airport,626,76c33be3-ecd4-4f7b-a8bb-48aec87ba283
9b1e0e89-31c0-48a8-8002-64c9f2026789,751,JSA,VIJR,26.888651,70.86496,Jaisalmer Airport,17,eb54f74c-56fb-465b-8583-a5497cb25ee3
9b2b37b8-f7ba-40d2-973c-2baf3935facf,463,ULV,UWLL,54.275555,48.243057,Ulyanovsk Baratayevka Airport,2592,0fdfd408-e822-4d86-847e-81a3569918af
9b445174-e60f-40fb-b554-04247ab08653,5350,CPR,KCPR,42.908001,-106.463997,Casper Natrona County International Airport,7797,d0c73ac8-b609-442d-b238-9f8d594b6092
9b5b5494-8541-4ce9-a918-60848bc466d3,3928,RUA,HUAR,3.049893,30.911785,Arua Airport,141,8a50c687-0a3b-4eec-885d-2fa9dfd4c8d1
9b5f14e2-8770-49b3-9af0-5e1b15b19da9,5906,NAO,ZUNC,30.793888,106.159721,Nanchong Gaoping Airport,4216,22e5eaa9-4b53-42a6-b959-efe5c0312afc
9b61d5d7-511d-47e8-8015-34119ba757f1,161,RCQ,SATR,-29.210278,-59.68,Reconquista Airport,31,2113dfdc-25ba-4b53-be94-ce844977dbfd
9b621598-7b08-496e-941a-b1a556f29298,47,ACK,KACK,41.253052,-70.060097,Nantucket Memorial Airport,37184,53f589e3-22ba-4606-8e19-4bbf803a5c20
9b896743-7913-48f3-ae56-95d748da23b4,1306,SEP,KSEP,32.21574,-98.177963,Stephenville Clark Regional Airport,1052,8ca323a8-6d60-4e02-986c-6006cc27265a
9b9d1a9d-1855-4c86-9d61-cfd3060a40c0,1391,BJI,KBJI,47.509998,-94.93,Bemidji Regional Airport,3194,23d92b6d-fe59-4b58-9302-90ddf5ab3447
9ba49dd4-086a-423e-8004-c1628c250c88,20,LAU,HKLU,-2.25241,40.91309,Lamu Manda Airport,1987,5e333e24-0500-477d-8cd8-f3602ca3642f
9bae0601-e045-4620-963d-498cd2a890b1,151,HBG,KHBG,31.264999,-89.252777,Hattiesburg Bobby L. Chain Municipal Airport,787,7e4fa028-e456-488c-b577-fde752b44232
9bb31c02-27be-45b0-a065-7f6498df6efd,2798,KET,VYKG,21.301611,99.635986,Kengtung Airport,544,86e2843e-3ff9-47b7-be78-b7a26b238c42
9bdbb585-2cf1-417c-8c4a-d04ebf794d9d,23,BBH,EDBH,54.338089,12.714172,Stralsund Barth Airport,270,fba7e6a8-2dab-4ca0-a356-7cabf30235c6
9be0e8bd-2ac7-4613-8879-e55b8cabafc3,53,FOK,KFOK,40.8419,-72.632172,Westhampton Beach Francis S Gabreski Airport,10590,7b31b3d0-17be-4dae-84ab-a3704059fa94
9bf770cc-932e-40b4-82d1-1dc352bece0c,252,QHD,LHUD,46.24551,20.09067,Szeged Airport,157,dd1f1395-d2f3-4ebe-95c8-17d35dd366fb
9bf877cb-eacd-45e4-9f9c-58ebb062f046,117,QBC,CYBD,52.387501,-126.595833,Bella Coola Airport,601,11c63d21-9038-446c-92d7-5ad4fca59bfe
9bfb2546-80f3-4327-bf75-f7871dfe0070,23,AJU,SBAR,-10.984,-37.070301,Aracaju Santa Maria Airport,5182,d5bb5d30-6ad8-4246-8337-785e4b74631a
9c0a1be1-18dd-43bf-9bbe-4f17f61c1701,3006,LEN,LELN,42.58889,-5.655556,Leon Airport,608,c59c3171-7db7-47e2-986e-928fba279441
9c115656-2986-4ea6-ba3a-b389cb7c9802,32,FUK,RJFF,33.585941,130.450607,Fukuoka Airport,82328,3866601f-2f63-47fe-99a5-d5afd64bd0fb
9c11615f-b610-4423-b81b-d760b86c1118,1919,SJT,KSJT,31.35775,-100.496002,San Angelo Regional Airport,6291,d620dd65-c564-4faf-bc4e-5d43d07e91d9
9c22ebfb-ae09-4cc6-8fdd-26c76de9395b,112,CHC,NZCH,-43.489025,172.532166,Christchurch International Airport,33459,74110b43-e709-4d68-84d5-b1b4356b574e
9c3f01c6-ff4e-4018-845e-5fd8657de651,427,CIA,LIRA,41.799358,12.59493,Rome Ciampino Airport,20253,03606b9e-01e4-4542-8695-a6b6142bd1c5
9c45926a-1629-4347-bfa0-e1c275c892bf,505,RDD,KRDD,40.508999,-122.292999,Redding Municipal Airport,7486,d25d83fc-5f94-4b8b-a63f-86cc0195bd2f
9c523f97-d674-45b9-a111-a596589e6f53,5586,LND,KLND,42.833332,-108.73333,Lander Hunt Field Airport,459,df271adc-6013-4fb9-bb5a-d4002a198a9c
9c5edcfc-d652-420d-943a-09a02127c55e,135,LAL,KLAL,27.98917,-82.014038,Lakeland Linder International Airport,13526,7b7d874c-a566-4219-9047-7988a478c9ae
9c5fa58c-8197-4858-a6f3-542ec43b1374,53,YFA,CYFA,52.241669,-81.591667,Fort Albany Airport,1350,7ead834d-9924-4ce7-8514-1be27ea87051
9c68ecb9-6d14-49b0-b5fe-57cc3026ff6b,32,ILM,KILM,34.27066,-77.902496,Wilmington International Airport,19361,1bed9c6e-94fd-4de6-9f1a-ea218857a338
9c762112-6999-4774-8bde-45e7ff311099,22,UNK,PAUN,63.889484,-160.800583,Unalakleet Airport,2762,dc439871-d7a4-4f47-bc6f-1dce95903dfd
9c81133d-fb6f-42d1-8417-6688da1a9060,-1,TOG,PATG,59.049999,-160.389999,Togiak Airport,560,ac430aed-3fe0-4077-932f-acfc39ed776e
9c8de740-6683-4b1b-b341-4173895e72d1,2294,GGW,KGGW,48.212776,-106.615555,Glasgow Airport,1817,51873d10-513f-498c-aa20-f7fc7359fbeb
9cb2775c-075c-46ed-9d56-dc9b0827157d,770,MOV,YMRB,-22.058332,148.078339,Moranbah Airport,4341,df599644-473e-4df5-b777-aeea556ab190
